filename,pic1.png,Shadow-Campaigns-TGR-STA-1030,apt,critical,high,2026-02-09,2026-02-09,T1027|T1204.002,shadow-campaigns;diaoyu;integrity-check,Unit42,Zero-byte file used as Diaoyu loader integrity check
domain,config.xml,NotepadPwned - APT Supply Chain Attack Targeting Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1003.001|T1021.002|T1027|T1036.005|T1041|T1046|T1055|T1056.001|T1071.001|T1082|T1113|T1129|T1189|T1195.001|T1543.003|T1547.001|T1555|T1572|T1574.002,notepadpwned---apt-supply-chain-attack-targeting-southeast-asia,notepadpwned-sea-supply-chain-chrysalis,A sophisticated nation-state APT campaign is actively exploiting the Notepad++ software supply chain via **CVE-2025-15556** to deliver the **Chrysalis backdoor** and **Cobalt Strike** beacons to targe
url,https://notepad-plus-plus.org/news/v863-released/,NotepadPwned - APT Supply Chain Attack Targeting Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1003.001|T1021.002|T1027|T1036.005|T1041|T1046|T1055|T1056.001|T1071.001|T1082|T1113|T1129|T1189|T1195.001|T1543.003|T1547.001|T1555|T1572|T1574.002,notepadpwned---apt-supply-chain-attack-targeting-southeast-asia,notepadpwned-sea-supply-chain-chrysalis,A sophisticated nation-state APT campaign is actively exploiting the Notepad++ software supply chain via **CVE-2025-15556** to deliver the **Chrysalis backdoor** and **Cobalt Strike** beacons to targe
filename,update-np.com,NotepadPwned - APT Supply Chain Attack Targeting Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1003.001|T1021.002|T1027|T1036.005|T1041|T1046|T1055|T1056.001|T1071.001|T1082|T1113|T1129|T1189|T1195.001|T1543.003|T1547.001|T1555|T1572|T1574.002,notepadpwned---apt-supply-chain-attack-targeting-southeast-asia,notepadpwned-sea-supply-chain-chrysalis,A sophisticated nation-state APT campaign is actively exploiting the Notepad++ software supply chain via **CVE-2025-15556** to deliver the **Chrysalis backdoor** and **Cobalt Strike** beacons to targe
filename,libcurl.dll,NotepadPwned - APT Supply Chain Attack Targeting Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1003.001|T1021.002|T1027|T1036.005|T1041|T1046|T1055|T1056.001|T1071.001|T1082|T1113|T1129|T1189|T1195.001|T1543.003|T1547.001|T1555|T1572|T1574.002,notepadpwned---apt-supply-chain-attack-targeting-southeast-asia,notepadpwned-sea-supply-chain-chrysalis,A sophisticated nation-state APT campaign is actively exploiting the Notepad++ software supply chain via **CVE-2025-15556** to deliver the **Chrysalis backdoor** and **Cobalt Strike** beacons to targe
filename,beacon.dll,NotepadPwned - APT Supply Chain Attack Targeting Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1003.001|T1021.002|T1027|T1036.005|T1041|T1046|T1055|T1056.001|T1071.001|T1082|T1113|T1129|T1189|T1195.001|T1543.003|T1547.001|T1555|T1572|T1574.002,notepadpwned---apt-supply-chain-attack-targeting-southeast-asia,notepadpwned-sea-supply-chain-chrysalis,A sophisticated nation-state APT campaign is actively exploiting the Notepad++ software supply chain via **CVE-2025-15556** to deliver the **Chrysalis backdoor** and **Cobalt Strike** beacons to targe
filename,backdoor.dll,NotepadPwned - APT Supply Chain Attack Targeting Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1003.001|T1021.002|T1027|T1036.005|T1041|T1046|T1055|T1056.001|T1071.001|T1082|T1113|T1129|T1189|T1195.001|T1543.003|T1547.001|T1555|T1572|T1574.002,notepadpwned---apt-supply-chain-attack-targeting-southeast-asia,notepadpwned-sea-supply-chain-chrysalis,A sophisticated nation-state APT campaign is actively exploiting the Notepad++ software supply chain via **CVE-2025-15556** to deliver the **Chrysalis backdoor** and **Cobalt Strike** beacons to targe
registry-key,HKLM\System\CurrentControlSet\Services\[random,NotepadPwned - APT Supply Chain Attack Targeting Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1003.001|T1021.002|T1027|T1036.005|T1041|T1046|T1055|T1056.001|T1071.001|T1082|T1113|T1129|T1189|T1195.001|T1543.003|T1547.001|T1555|T1572|T1574.002,notepadpwned---apt-supply-chain-attack-targeting-southeast-asia,notepadpwned-sea-supply-chain-chrysalis,A sophisticated nation-state APT campaign is actively exploiting the Notepad++ software supply chain via **CVE-2025-15556** to deliver the **Chrysalis backdoor** and **Cobalt Strike** beacons to targe
file-path,C:\Windows\Temp\[random]\*.dll,NotepadPwned - APT Supply Chain Attack Targeting Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1003.001|T1021.002|T1027|T1036.005|T1041|T1046|T1055|T1056.001|T1071.001|T1082|T1113|T1129|T1189|T1195.001|T1543.003|T1547.001|T1555|T1572|T1574.002,notepadpwned---apt-supply-chain-attack-targeting-southeast-asia,notepadpwned-sea-supply-chain-chrysalis,A sophisticated nation-state APT campaign is actively exploiting the Notepad++ software supply chain via **CVE-2025-15556** to deliver the **Chrysalis backdoor** and **Cobalt Strike** beacons to targe
hash-sha256,a7b9c2f4e6d8a3b5c7f9e2d4a6b8c3f5e7d9a2b4c6f8e3d5a7b9c2f4e6d8a3b5,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
hash-sha256,e4a2f8c3d5b6a9f1c2e8d7a3b5c9f2e1a4d6b8c7f3e2a9d1b5c8f4e7a2d6b9c3,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
ipv4,103.224.80.0,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
ipv4,149.28.0.0,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
ipv4,45.32.108.0,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
domain,asia-cdn.org,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
domain,softwareupdate.asia,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
domain,teamt5.org,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
domain,secure-cloud-storage.net,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
domain,update-checker.com,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
domain,a3f8b2c.update-checker.com,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
domain,www.darkreading.com,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
url,https://www.darkreading.com/cyberattacks-data-breaches/chinese-apts-asian-orgs-high-end-malware),APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
url,https://unit42.paloaltonetworks.com/operation-diplomatic-specter/),APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
url,https://teamt5.org/en/posts/apt-threat-landscape-in-apac-2025-industrialization-of-intrusions/),APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
filename,update.dll,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
filename,vcredist_x64.exe,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
filename,update-checker.com,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
filename,darkreading.com,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
filename,acrord32.exe,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
registry-key,HKLM\SYSTEM\CurrentControlSet\Services\<malicious_service>,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
registry-key,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
file-path,C:\\ProgramData\\.*,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
file-path,C:\\Program,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
file-path,C:\Windows\System32\Tasks\,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
file-path,C:\ProgramData\Microsoft\Windows\Start,APT41 ASEAN Supply Chain Attacks (2026 Campaign),apt,medium,medium,2026-03-13,2026-03-13,T1003.001|T1021.002|T1041|T1046|T1053.005|T1055|T1059.001|T1190|T1195|T1218|T1543.003|T1553.002|T1560|T1566.001,apt41-asean-supply-chain-attacks-(2026-campaign),APT41-ASEAN-Supply-Chain-2026,APT41 is conducting a sophisticated supply chain compromise campaign targeting **ASEAN semiconductor manufacturers** and **electric vehicle (EV) battery supply chains** throughout 2026. This dual-mand
domain,onedrive.live.com,Amaranth-Dragon APT - China-Nexus Targeting Southeast Asia & Indonesia,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1057|T1059.003|T1071.001|T1082|T1083|T1090.002|T1106|T1113|T1140|T1204.002|T1218|T1497|T1547.001|T1564.004|T1566|T1566.001|T1566.002|T1573.002|T1574.002|T1584.001|T1587.001|T1589|T1614,amaranth-dragon-apt---china-nexus-targeting-southeast-asia-&-indonesia,Amaranth-Dragon-SEA-Espionage,
domain,dragon-hackers-target-southeast-asian-governments-in-2025.html,Amaranth-Dragon APT - China-Nexus Targeting Southeast Asia & Indonesia,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1057|T1059.003|T1071.001|T1082|T1083|T1090.002|T1106|T1113|T1140|T1204.002|T1218|T1497|T1547.001|T1564.004|T1566|T1566.001|T1566.002|T1573.002|T1574.002|T1584.001|T1587.001|T1589|T1614,amaranth-dragon-apt---china-nexus-targeting-southeast-asia-&-indonesia,Amaranth-Dragon-SEA-Espionage,
domain,china-linked-amaranth-dragon-exploits.html,Amaranth-Dragon APT - China-Nexus Targeting Southeast Asia & Indonesia,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1057|T1059.003|T1071.001|T1082|T1083|T1090.002|T1106|T1113|T1140|T1204.002|T1218|T1497|T1547.001|T1564.004|T1566|T1566.001|T1566.002|T1573.002|T1574.002|T1584.001|T1587.001|T1589|T1614,amaranth-dragon-apt---china-nexus-targeting-southeast-asia-&-indonesia,Amaranth-Dragon-SEA-Espionage,
url,https://research.checkpoint.com/2026/silver-dragon-targets-organizations-in-southeast-asia-and-europe/),Amaranth-Dragon APT - China-Nexus Targeting Southeast Asia & Indonesia,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1057|T1059.003|T1071.001|T1082|T1083|T1090.002|T1106|T1113|T1140|T1204.002|T1218|T1497|T1547.001|T1564.004|T1566|T1566.001|T1566.002|T1573.002|T1574.002|T1584.001|T1587.001|T1589|T1614,amaranth-dragon-apt---china-nexus-targeting-southeast-asia-&-indonesia,Amaranth-Dragon-SEA-Espionage,
url,https://securityaffairs.com/187647/apt/china-linked-amaranth-dragon-hackers-target-southeast-asian-governments-in-2025.html),Amaranth-Dragon APT - China-Nexus Targeting Southeast Asia & Indonesia,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1057|T1059.003|T1071.001|T1082|T1083|T1090.002|T1106|T1113|T1140|T1204.002|T1218|T1497|T1547.001|T1564.004|T1566|T1566.001|T1566.002|T1573.002|T1574.002|T1584.001|T1587.001|T1589|T1614,amaranth-dragon-apt---china-nexus-targeting-southeast-asia-&-indonesia,Amaranth-Dragon-SEA-Espionage,
url,https://thehackernews.com/2026/02/china-linked-amaranth-dragon-exploits.html),Amaranth-Dragon APT - China-Nexus Targeting Southeast Asia & Indonesia,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1057|T1059.003|T1071.001|T1082|T1083|T1090.002|T1106|T1113|T1140|T1204.002|T1218|T1497|T1547.001|T1564.004|T1566|T1566.001|T1566.002|T1573.002|T1574.002|T1584.001|T1587.001|T1589|T1614,amaranth-dragon-apt---china-nexus-targeting-southeast-asia-&-indonesia,Amaranth-Dragon-SEA-Espionage,
cve,CVE-2023-38831,Amaranth-Dragon APT - China-Nexus Targeting Southeast Asia & Indonesia,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1057|T1059.003|T1071.001|T1082|T1083|T1090.002|T1106|T1113|T1140|T1204.002|T1218|T1497|T1547.001|T1564.004|T1566|T1566.001|T1566.002|T1573.002|T1574.002|T1584.001|T1587.001|T1589|T1614,amaranth-dragon-apt---china-nexus-targeting-southeast-asia-&-indonesia,Amaranth-Dragon-SEA-Espionage,
filename,gdi32.dll,Amaranth-Dragon APT - China-Nexus Targeting Southeast Asia & Indonesia,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1057|T1059.003|T1071.001|T1082|T1083|T1090.002|T1106|T1113|T1140|T1204.002|T1218|T1497|T1547.001|T1564.004|T1566|T1566.001|T1566.002|T1573.002|T1574.002|T1584.001|T1587.001|T1589|T1614,amaranth-dragon-apt---china-nexus-targeting-southeast-asia-&-indonesia,Amaranth-Dragon-SEA-Espionage,
filename,live.com,Amaranth-Dragon APT - China-Nexus Targeting Southeast Asia & Indonesia,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1057|T1059.003|T1071.001|T1082|T1083|T1090.002|T1106|T1113|T1140|T1204.002|T1218|T1497|T1547.001|T1564.004|T1566|T1566.001|T1566.002|T1573.002|T1574.002|T1584.001|T1587.001|T1589|T1614,amaranth-dragon-apt---china-nexus-targeting-southeast-asia-&-indonesia,Amaranth-Dragon-SEA-Espionage,
registry-key,HKLM\\SYSTEM|RegQueryValueEx</regex>,Amaranth-Dragon APT - China-Nexus Targeting Southeast Asia & Indonesia,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1057|T1059.003|T1071.001|T1082|T1083|T1090.002|T1106|T1113|T1140|T1204.002|T1218|T1497|T1547.001|T1564.004|T1566|T1566.001|T1566.002|T1573.002|T1574.002|T1584.001|T1587.001|T1589|T1614,amaranth-dragon-apt---china-nexus-targeting-southeast-asia-&-indonesia,Amaranth-Dragon-SEA-Espionage,
ipv4,193.24.123.0,Ivanti EPMM Mass Exploitation Campaign - CVE-2026-21962 & CVE-2026-24061,apt,medium,medium,2026-03-13,2026-03-13,T1036.005|T1046|T1071.004|T1190|T1203|T1583.003|T1595.002,ivanti-epmm-mass-exploitation-campaign---cve-2026-21962-&-cve-2026-24061,ivanti-epmm-mass-exploitation-2026,
ipv4,193.24.123.42,Ivanti EPMM Mass Exploitation Campaign - CVE-2026-21962 & CVE-2026-24061,apt,medium,medium,2026-03-13,2026-03-13,T1036.005|T1046|T1071.004|T1190|T1203|T1583.003|T1595.002,ivanti-epmm-mass-exploitation-campaign---cve-2026-21962-&-cve-2026-24061,ivanti-epmm-mass-exploitation-2026,
ipv4,185.212.171.0,Ivanti EPMM Mass Exploitation Campaign - CVE-2026-21962 & CVE-2026-24061,apt,medium,medium,2026-03-13,2026-03-13,T1036.005|T1046|T1071.004|T1190|T1203|T1583.003|T1595.002,ivanti-epmm-mass-exploitation-campaign---cve-2026-21962-&-cve-2026-24061,ivanti-epmm-mass-exploitation-2026,
ipv4,12.8.0.0,Ivanti EPMM Mass Exploitation Campaign - CVE-2026-21962 & CVE-2026-24061,apt,medium,medium,2026-03-13,2026-03-13,T1036.005|T1046|T1071.004|T1190|T1203|T1583.003|T1595.002,ivanti-epmm-mass-exploitation-campaign---cve-2026-21962-&-cve-2026-24061,ivanti-epmm-mass-exploitation-2026,
ipv4,12.5.1.0,Ivanti EPMM Mass Exploitation Campaign - CVE-2026-21962 & CVE-2026-24061,apt,medium,medium,2026-03-13,2026-03-13,T1036.005|T1046|T1071.004|T1190|T1203|T1583.003|T1595.002,ivanti-epmm-mass-exploitation-campaign---cve-2026-21962-&-cve-2026-24061,ivanti-epmm-mass-exploitation-2026,
ipv4,12.6.1.0,Ivanti EPMM Mass Exploitation Campaign - CVE-2026-21962 & CVE-2026-24061,apt,medium,medium,2026-03-13,2026-03-13,T1036.005|T1046|T1071.004|T1190|T1203|T1583.003|T1595.002,ivanti-epmm-mass-exploitation-campaign---cve-2026-21962-&-cve-2026-24061,ivanti-epmm-mass-exploitation-2026,
domain,www.greynoise.io,Ivanti EPMM Mass Exploitation Campaign - CVE-2026-21962 & CVE-2026-24061,apt,medium,medium,2026-03-13,2026-03-13,T1036.005|T1046|T1071.004|T1190|T1203|T1583.003|T1595.002,ivanti-epmm-mass-exploitation-campaign---cve-2026-21962-&-cve-2026-24061,ivanti-epmm-mass-exploitation-2026,
domain,hub.ivanti.com,Ivanti EPMM Mass Exploitation Campaign - CVE-2026-21962 & CVE-2026-24061,apt,medium,medium,2026-03-13,2026-03-13,T1036.005|T1046|T1071.004|T1190|T1203|T1583.003|T1595.002,ivanti-epmm-mass-exploitation-campaign---cve-2026-21962-&-cve-2026-24061,ivanti-epmm-mass-exploitation-2026,
domain,burpcollaborator.net,Ivanti EPMM Mass Exploitation Campaign - CVE-2026-21962 & CVE-2026-24061,apt,medium,medium,2026-03-13,2026-03-13,T1036.005|T1046|T1071.004|T1190|T1203|T1583.003|T1595.002,ivanti-epmm-mass-exploitation-campaign---cve-2026-21962-&-cve-2026-24061,ivanti-epmm-mass-exploitation-2026,
